gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Urban,High School,9.95,0,8,,More than 1,A,Gold,112536
Female,Urban,High School,9.43,0,4,3577.0,1,A,Silver,36444
Male,Rural,High School,61.89,1,7,0.0,More than 1,B,Platinum,101796
Male,Rural,High School,2.82,1,5,0.0,1,B,Silver,33444
Male,Rural,High School,5.22,0,4,0.0,1,A,Silver,65004
Male,Urban,Bachelor,5.25,1,5,2954.0,More than 1,A,Platinum,65160
Female,Urban,High School,9.98,0,2,14257.0,More than 1,C,Silver,69336
Male,Rural,Bachelor,6.95,1,6,2800.0,More than 1,B,Silver,62472
Male,Urban,High School,3.47,0,5,3447.0,More than 1,B,Gold,64968
Male,Urban,Bachelor,5.14,1,8,,1,A,Platinum,37236
Male,Urban,High School,6.72,1,6,,1,A,Gold,30180
Male,Urban,Bachelor,58.78,1,7,2438.0,More than 1,B,Platinum,62664
Male,Rural,High School,5.66,1,5,0.0,More than 1,B,Gold,99048
Male,Urban,High School,3.73,0,8,5101.0,More than 1,A,Platinum,88152
Male,Urban,Bachelor,,0,8,5786.0,More than 1,A,Gold,595380
Male,Rural,Bachelor,6.98,1,7,0.0,1,A,Silver,33960
Female,Urban,High School,9.19,0,5,6721.0,More than 1,A,Gold,61836
Male,Rural,High School,9.85,1,2,10619.0,More than 1,A,Platinum,104004
Female,Urban,High School,5.92,1,6,6406.0,1,A,Platinum,31776
Male,Urban,Bachelor,8.23,1,5,8028.0,More than 1,A,Platinum,66816
Female,Urban,High School,7.01,0,1,8719.0,More than 1,B,Gold,111876
Male,,Bachelor,7.5,1,1,,More than 1,A,Platinum,102372
Female,Rural,High School,9.88,1,7,6763.0,More than 1,A,Platinum,62088
Female,Rural,Bachelor,5.58,1,2,,1,A,Silver,65844
Female,Rural,High School,23.62,1,1,2924.0,More than 1,,Platinum,103632
Male,Urban,High School,97.5,1,2,,1,A,Platinum,31104
Male,Urban,Bachelor,2.66,0,5,5292.0,1,A,Silver,62520
Male,Urban,High School,5.22,0,7,5141.0,More than 1,B,Platinum,75456
Female,Rural,Bachelor,6.04,1,1,3973.0,More than 1,,Silver,65256
Female,Rural,High School,7.11,1,6,0.0,1,B,Platinum,63780
Female,Urban,High School,6.9,0,3,0.0,More than 1,A,Gold,107748
Female,Urban,High School,2.28,0,6,4623.0,More than 1,B,Platinum,68172
Female,,Bachelor,3.1,1,7,5727.0,More than 1,A,Platinum,214392
Male,Urban,Bachelor,7.67,1,6,,More than 1,A,Platinum,291960
Male,Urban,High School,6.35,1,7,23953.0,More than 1,B,Gold,93252
Female,Urban,High School,6.31,0,5,0.0,More than 1,A,Silver,54804
Female,Rural,Bachelor,5.3,0,7,6692.0,More than 1,A,Silver,52992
Female,Urban,Bachelor,3.66,1,7,4403.0,More than 1,,Silver,94848
Female,Rural,Others,6.05,1,7,4634.0,More than 1,A,Silver,69156
Female,Urban,High School,3.22,0,1,6324.0,More than 1,A,Silver,452928
Male,Urban,Bachelor,4.49,1,6,10557.0,More than 1,A,Platinum,295488
Male,Urban,Bachelor,5.47,1,6,7564.0,More than 1,B,Silver,115464
Female,Urban,High School,88.21,1,4,3578.0,More than 1,A,Platinum,100656
Male,Urban,Bachelor,2.55,1,0,5580.0,More than 1,A,Gold,97176
Female,Urban,High School,7.67,0,2,14702.0,More than 1,C,Platinum,72012
Male,Urban,Bachelor,8.71,0,8,10524.0,More than 1,A,Silver,64200
Male,Urban,Bachelor,39.17,1,6,8198.0,1,A,Gold,35064
Male,Urban,High School,3.31,1,7,5304.0,More than 1,B,Silver,60120
Female,Urban,High School,53.69,0,6,6514.0,More than 1,A,Silver,58692
Male,Urban,Bachelor,3.12,1,7,6628.0,More than 1,A,Silver,139308
Female,Rural,High School,5.16,0,5,3527.0,More than 1,B,Platinum,70668
Male,Urban,High School,3.87,1,5,5508.0,1,A,Gold,35736
Male,Urban,Bachelor,2.62,0,4,6390.0,1,B,Platinum,31740
Male,Urban,Bachelor,9.6,0,3,5233.0,More than 1,B,Platinum,66336
Female,Urban,Bachelor,4.28,1,6,4205.0,More than 1,B,Platinum,70080
Male,Urban,High School,7.92,1,6,5309.0,More than 1,,Platinum,266376
Male,Urban,High School,9.82,1,6,4141.0,More than 1,A,Platinum,69312
Male,Urban,Bachelor,9.22,1,6,6614.0,More than 1,A,Gold,59760
Male,Urban,High School,3.77,0,7,,More than 1,A,Gold,126348
Female,Rural,High School,7.09,1,5,0.0,1,A,Platinum,30792
Female,Rural,High School,9.24,1,5,0.0,1,B,Silver,33036
Female,Rural,High School,2.63,0,4,,More than 1,B,Silver,112596
Female,Urban,Bachelor,7.83,1,5,,More than 1,A,Platinum,53664
Female,Urban,Bachelor,4.83,1,5,3823.0,More than 1,B,Silver,60840
Male,,High School,4.94,1,4,6604.0,More than 1,A,Gold,97188
Female,Urban,High School,88.99,0,5,0.0,More than 1,B,Platinum,59952
Male,Urban,High School,5.47,0,8,3247.0,More than 1,B,Platinum,54360
Female,Urban,Bachelor,7.36,1,2,3787.0,More than 1,A,Gold,315132
Male,Urban,High School,86.79,0,5,2080.0,1,A,Platinum,34836
Female,Urban,High School,8.19,1,0,3000.0,More than 1,A,Platinum,106740
Male,,Bachelor,5.26,1,4,3386.0,1,A,Gold,59868
Male,Urban,High School,6.26,1,4,0.0,More than 1,C,Silver,140256
Female,Urban,High School,63.39,0,6,4317.0,1,A,Platinum,34260
Male,Urban,Bachelor,8.28,0,4,5145.0,1,A,Gold,33048
Male,Urban,Bachelor,6.47,1,3,6458.0,More than 1,A,Platinum,275676
Female,Urban,Bachelor,69.69,0,3,5720.0,More than 1,A,Silver,30096
Male,Rural,High School,5.38,1,3,4021.0,More than 1,B,Gold,113904
Male,,Bachelor,60.97,0,2,5084.0,More than 1,A,Silver,99708
Female,Rural,High School,2.37,1,5,0.0,More than 1,A,Platinum,281520
Female,Urban,Bachelor,4.57,0,4,8049.0,More than 1,A,Silver,57132
Male,Rural,Bachelor,94.22,0,1,2109.0,More than 1,A,Platinum,102852
Female,Urban,High School,5.92,0,7,3726.0,More than 1,A,Platinum,66300
Male,Rural,High School,65.82,1,6,5143.0,1,A,Gold,36252
Female,Urban,Bachelor,28.41,1,6,9397.0,More than 1,B,Silver,556632
Male,Urban,High School,8.48,1,6,3312.0,More than 1,B,Gold,99624
Male,Urban,High School,32.18,1,2,3875.0,More than 1,B,Platinum,55080
Female,Urban,Bachelor,6.01,0,4,6770.0,More than 1,A,Platinum,98556
Male,Urban,Others,5.54,1,0,3565.0,More than 1,B,Silver,54432
Female,Urban,Others,7.79,1,8,2810.0,1,B,Gold,35784
Male,Urban,Bachelor,8.11,1,1,2345.0,More than 1,A,Platinum,28632
Male,Urban,High School,60.23,1,5,6064.0,More than 1,A,Platinum,93756
Female,Urban,High School,6.62,1,6,2986.0,More than 1,A,Platinum,66024
Male,Urban,Bachelor,7.1,0,4,,More than 1,A,Platinum,68820
Female,Urban,High School,4.9,1,5,8737.0,More than 1,A,Platinum,391548
Female,Urban,High School,7.46,0,6,0.0,More than 1,B,Gold,204264
Female,Urban,Bachelor,5.9,0,6,8403.0,More than 1,A,Silver,65556
Female,Urban,High School,2.06,0,6,4244.0,1,A,Gold,42408
Male,Rural,Bachelor,2.46,1,5,0.0,More than 1,B,Platinum,65244
Male,Urban,High School,6.85,0,4,2279.0,More than 1,C,Silver,65784
Female,Rural,Bachelor,5.39,0,8,0.0,More than 1,B,Gold,70968
Male,Urban,Others,9.31,0,5,2152.0,More than 1,A,Silver,66624
Female,,High School,8.29,1,5,5888.0,More than 1,A,Silver,60576
Female,Urban,High School,2.92,0,6,4350.0,More than 1,A,Gold,307608
Male,Urban,High School,8.13,1,5,10024.0,More than 1,A,Platinum,530004
Female,Rural,High School,7.54,0,1,2874.0,More than 1,A,Platinum,466536
Female,Rural,High School,90.77,0,0,4110.0,More than 1,B,Silver,55932
Male,Urban,High School,6.31,1,6,0.0,1,B,Gold,32844
Male,Urban,Bachelor,8.19,1,6,2743.0,More than 1,A,Platinum,106224
Female,Urban,High School,3.36,0,4,5648.0,More than 1,A,Platinum,273924
Male,Urban,Others,3.24,1,8,7603.0,More than 1,A,Gold,112608
Male,Urban,High School,,1,6,5050.0,1,A,Platinum,33924
Female,Urban,High School,4.45,0,2,10968.0,More than 1,A,Gold,67656
Female,Rural,High School,5.33,0,5,2051.0,1,B,Silver,61536
Female,Urban,Bachelor,,0,1,9493.0,More than 1,A,Gold,108684
Male,Urban,High School,7.17,0,4,7197.0,More than 1,A,Platinum,440100
Male,Urban,High School,36.52,1,5,6433.0,1,A,Silver,47472
Female,Rural,Bachelor,98.54,0,6,0.0,1,A,Platinum,45792
Female,Rural,Bachelor,58.02,1,2,0.0,1,B,Platinum,54912
Male,Urban,Bachelor,8.5,1,5,6704.0,1,A,Gold,54828
Male,Urban,High School,9.53,1,4,8630.0,More than 1,A,Platinum,278364
Female,Urban,Bachelor,99.76,0,0,6744.0,More than 1,A,Platinum,98796
Female,Urban,High School,7.31,0,2,,More than 1,A,Gold,190788
Female,Urban,High School,7.26,1,8,8858.0,More than 1,B,Silver,63948
Male,Urban,Bachelor,9.35,1,7,4438.0,More than 1,,Gold,51804
Male,Rural,Others,9.31,1,6,4908.0,More than 1,A,Gold,66744
Male,Urban,High School,9.78,0,6,6179.0,1,A,Platinum,35064
Female,Urban,High School,8.96,1,4,,More than 1,A,Platinum,99972
Female,Urban,High School,43.63,0,7,9571.0,More than 1,A,Platinum,66264
Female,Urban,Bachelor,10.71,1,5,4966.0,More than 1,A,Platinum,101160
Male,Urban,High School,6.74,1,4,2723.0,1,A,Platinum,33000
Male,Urban,High School,5.59,1,6,0.0,More than 1,B,Gold,62748
Male,Rural,High School,34.77,0,8,0.0,1,B,Platinum,65520
Female,Urban,High School,8.01,0,5,4986.0,More than 1,A,Platinum,102768
Female,Rural,High School,,1,6,6674.0,More than 1,B,Silver,76344
Female,Urban,High School,5.2,0,2,2710.0,More than 1,A,Platinum,286248
Female,Urban,High School,27.8,1,6,2655.0,More than 1,B,Silver,63276
Male,Urban,Bachelor,18.92,1,5,5335.0,More than 1,B,Platinum,69516
Male,,High School,2.61,0,6,10858.0,More than 1,A,Platinum,178344
Female,Urban,High School,7.31,0,7,4497.0,More than 1,B,Gold,64248
Female,,High School,8.3,1,4,3504.0,1,,Platinum,37080
Male,Urban,High School,,1,6,3161.0,1,A,Gold,66180
Male,Urban,High School,6.43,1,2,,More than 1,A,Platinum,338064
Male,Rural,High School,2.81,1,2,3515.0,More than 1,A,Gold,71436
Male,Urban,Bachelor,6.75,1,5,4457.0,1,A,Gold,33816
Female,Urban,Bachelor,7.22,1,2,2298.0,More than 1,A,Gold,66336
Male,Urban,Bachelor,8.02,1,6,3553.0,More than 1,B,Silver,209016
Male,Urban,Bachelor,3.98,1,2,5058.0,1,C,Gold,67584
Male,Urban,High School,5.61,1,6,4048.0,More than 1,B,Platinum,59664
Female,Rural,High School,6.76,1,6,0.0,More than 1,C,Gold,256572
Male,Urban,High School,5.02,1,3,3764.0,More than 1,A,Platinum,278784
Male,Urban,High School,5.71,1,5,6051.0,More than 1,A,Platinum,66264
Male,Rural,High School,9.35,1,7,0.0,1,B,Gold,35880
Female,Rural,High School,6.8,0,7,0.0,More than 1,B,Platinum,63888
Male,Urban,Bachelor,5.54,1,5,2571.0,1,A,Platinum,35388
Male,Rural,Bachelor,50.51,1,6,4818.0,1,A,Platinum,64872
Male,Urban,Others,9.42,1,4,6585.0,More than 1,A,Gold,52800
Male,Rural,High School,7.55,0,3,,1,B,Platinum,61020
Female,Rural,High School,7.28,1,7,,More than 1,B,Gold,254076
Female,Urban,High School,3.5,1,7,6067.0,More than 1,A,Gold,60996
Male,Urban,Bachelor,92.41,1,8,5463.0,More than 1,B,Platinum,69096
Female,Rural,High School,8.23,0,7,4294.0,1,B,Gold,65616
Female,Urban,High School,7.76,1,1,3697.0,More than 1,A,Platinum,65052
Female,Urban,High School,2.04,1,6,10153.0,More than 1,B,Silver,66864
Male,Urban,High School,8.65,1,8,4166.0,More than 1,A,Gold,269220
Female,Rural,High School,2.53,1,6,3990.0,1,B,Platinum,35868
Male,Rural,Bachelor,5.99,1,5,0.0,1,A,Platinum,61680
Male,Rural,Bachelor,3.24,1,2,0.0,1,,Platinum,28824
Male,Urban,Bachelor,6.68,0,5,17841.0,1,A,Gold,56136
Female,Rural,Bachelor,4.22,1,6,3270.0,More than 1,C,Platinum,58644
Female,Urban,Bachelor,4.69,1,6,5107.0,More than 1,A,Gold,64740
Male,Rural,High School,81.78,1,6,0.0,1,B,Silver,30168
Female,Urban,Bachelor,65.57,1,7,9864.0,More than 1,A,Platinum,212412
Male,Rural,High School,11.45,1,4,0.0,More than 1,,Gold,59376
Male,Urban,Bachelor,8.12,0,5,5123.0,More than 1,,Silver,102936
Female,Urban,Bachelor,84.98,0,1,3832.0,More than 1,A,Silver,662736
Male,Rural,Bachelor,7.41,1,6,2411.0,More than 1,B,Platinum,90756
Female,Urban,High School,7.54,0,7,,1,A,Gold,51888
Female,Urban,High School,7.11,1,6,7025.0,More than 1,C,Gold,97560
Male,,High School,52.49,1,5,3473.0,More than 1,A,Gold,59472
Male,Urban,High School,3.97,1,4,3683.0,1,A,Platinum,33348
Female,Urban,High School,9.4,0,5,5937.0,More than 1,A,Platinum,65820
Male,Rural,Bachelor,6.29,0,4,0.0,1,A,Platinum,32436
Female,Urban,High School,4.17,0,3,5406.0,1,A,Gold,39996
Male,Urban,Bachelor,9.79,0,7,3641.0,1,B,Platinum,50772
Male,Urban,High School,9.08,1,8,0.0,More than 1,B,Platinum,306924
Female,Rural,Bachelor,7.14,0,6,0.0,1,A,Platinum,51660
Male,Urban,Bachelor,72.01,1,6,4118.0,More than 1,B,Silver,66444
Female,Urban,High School,8.28,0,5,5498.0,1,A,Platinum,30612
Male,Urban,High School,7.66,1,6,,More than 1,A,Platinum,184548
Male,Urban,Bachelor,7.08,1,1,,More than 1,A,Platinum,104592
Female,Urban,Bachelor,3.78,0,1,5663.0,More than 1,B,Silver,74388
Female,Urban,Others,9.58,1,6,3519.0,More than 1,A,Gold,32784
Female,Urban,Bachelor,6.68,0,7,4293.0,1,B,Platinum,35016
Female,Urban,High School,2.61,0,6,6406.0,More than 1,A,Gold,77388
Male,Urban,Bachelor,2.25,1,6,5870.0,More than 1,A,Platinum,91296
Male,,High School,5.22,1,4,4003.0,More than 1,A,Gold,60096
Female,Urban,Bachelor,3.65,0,5,0.0,More than 1,B,Platinum,65316
Female,Rural,Bachelor,8.32,0,6,4382.0,More than 1,C,Gold,66648
Male,Urban,High School,4.48,1,6,5571.0,More than 1,A,Silver,68028
Male,Rural,High School,7.84,1,7,0.0,More than 1,B,Gold,67560
Male,Rural,High School,4.23,1,4,4959.0,More than 1,C,Gold,118704
Female,Urban,High School,4.18,1,5,5476.0,1,A,Platinum,31512
Female,,Bachelor,7.7,1,5,0.0,1,A,Silver,31272
Female,Urban,Bachelor,6.02,1,1,2537.0,1,A,Platinum,112116
Male,Rural,Bachelor,7.9,1,3,4036.0,1,A,Platinum,51696
Male,,Bachelor,3.82,1,2,2263.0,More than 1,B,Silver,104208
Female,Urban,Others,94.71,0,5,,More than 1,A,Platinum,103524
Male,Urban,High School,7.22,0,1,4392.0,More than 1,B,Platinum,100392
Male,Urban,High School,7.12,1,5,4217.0,1,B,Silver,35544
Female,Urban,Bachelor,2.45,1,0,,More than 1,A,Platinum,260868
Male,Urban,High School,9.97,1,4,3883.0,1,A,Silver,39648
Female,Urban,Bachelor,8.21,0,6,4819.0,More than 1,A,Gold,112260
Female,Urban,High School,4.93,1,8,0.0,More than 1,A,Platinum,70236
Male,Rural,High School,8.84,0,4,4546.0,More than 1,A,Platinum,30528
Female,Urban,High School,5.1,1,5,,More than 1,C,Gold,31128
Female,Urban,High School,58.8,1,6,5124.0,1,A,Gold,31776
Female,Urban,Bachelor,7.45,1,3,6638.0,More than 1,A,Gold,72600
Male,Urban,Bachelor,77.46,1,4,4877.0,More than 1,A,Gold,228636
Male,,High School,7.63,1,4,4405.0,More than 1,A,Silver,298644
Female,Rural,High School,15.04,0,2,0.0,1,A,Silver,52392
Male,Rural,High School,4.17,1,6,0.0,More than 1,B,Platinum,31680
Female,Urban,Bachelor,43.05,0,4,6874.0,More than 1,A,Silver,203952
Male,Urban,High School,6.85,1,3,6727.0,More than 1,A,Platinum,393780
Male,Urban,High School,9.35,1,2,7007.0,More than 1,A,Gold,65076
Female,Rural,High School,5.3,1,7,9925.0,More than 1,A,Gold,65040
Male,Urban,High School,56.8,0,7,16932.0,More than 1,B,Silver,110184
Female,Rural,Bachelor,9.45,0,3,7442.0,More than 1,C,Gold,68964
Male,Urban,High School,9.08,0,2,6417.0,1,A,Platinum,70392
Male,Urban,High School,5.39,1,3,11494.0,More than 1,A,Silver,62364
Male,Urban,Bachelor,3.25,0,6,7325.0,1,A,Silver,32064
Female,Urban,Bachelor,9.97,0,6,2812.0,More than 1,B,Gold,65484
Male,Urban,High School,,0,4,6687.0,1,A,Silver,45780
Male,Urban,Bachelor,5.02,1,4,4054.0,More than 1,A,Platinum,302604
Female,Urban,High School,5.28,1,2,3943.0,More than 1,A,Platinum,116868
Male,Urban,High School,7.21,1,5,8701.0,More than 1,C,Platinum,60540
Female,Urban,Bachelor,9.78,0,0,5075.0,1,A,Gold,68472
Female,Urban,Bachelor,69.03,0,3,11874.0,More than 1,A,Silver,105396
Female,Rural,Bachelor,8.56,0,6,0.0,1,A,Silver,54960
Female,Urban,High School,6.38,1,6,5118.0,More than 1,B,Silver,65844
Male,Urban,Bachelor,2.71,0,5,5953.0,1,A,Gold,33156
Female,Urban,Bachelor,4.69,1,7,2814.0,More than 1,B,Platinum,58032
Male,Rural,Bachelor,6.81,1,4,0.0,1,A,Platinum,63360
Male,Rural,Bachelor,4.82,1,2,6298.0,More than 1,B,Silver,74496
Male,Rural,High School,95.11,0,0,2129.0,More than 1,B,Platinum,107364
Male,Urban,Others,62.96,1,7,3674.0,1,B,Silver,53832
Female,Urban,Bachelor,,0,7,6403.0,More than 1,A,Platinum,151356
Female,Rural,Bachelor,6.01,1,7,0.0,More than 1,B,Gold,69516
Male,Urban,Bachelor,9.65,0,2,3774.0,1,A,Platinum,33144
Male,Urban,Bachelor,7.01,0,4,2935.0,More than 1,B,Silver,59940
Female,Rural,High School,90.69,0,8,0.0,1,B,Silver,36744
Female,Urban,High School,7.11,1,0,4004.0,More than 1,A,Silver,62532
Female,Urban,High School,2.54,0,5,,More than 1,A,Gold,103932
Male,Urban,High School,3.59,1,5,5886.0,1,A,Gold,81660
Female,Urban,High School,6.02,0,3,3473.0,More than 1,A,Platinum,58728
Male,Urban,High School,8.67,1,7,,More than 1,B,Platinum,64848
Female,Urban,High School,7.91,0,5,11478.0,More than 1,A,Silver,99516
Female,Urban,Bachelor,6.64,1,7,5059.0,More than 1,A,Platinum,103824
Male,Rural,Bachelor,4.39,1,8,3024.0,More than 1,B,Platinum,106032
Male,Rural,Bachelor,7.24,0,6,0.0,1,B,Silver,48492
Male,Urban,Bachelor,2.4,0,8,2400.0,More than 1,B,Platinum,109296
Male,Rural,Bachelor,5.18,0,6,4055.0,More than 1,A,Platinum,65436
Female,Urban,Bachelor,8.25,1,1,8905.0,More than 1,A,Platinum,93936
Male,Urban,Others,5.19,1,0,0.0,1,A,Platinum,32160
Male,Rural,High School,3.91,0,7,0.0,1,B,Silver,71280
Female,,Bachelor,8.13,0,6,4113.0,More than 1,A,Platinum,146820
Female,Rural,High School,5.08,1,5,0.0,1,A,Gold,35028
Male,Rural,High School,,0,7,0.0,1,B,Platinum,52188
Female,,Bachelor,,0,6,8459.0,More than 1,A,Silver,223188
Female,Rural,Bachelor,7.1,0,8,4037.0,More than 1,B,Silver,103044
Female,Rural,Others,5.52,0,5,9623.0,1,A,Silver,94560
Male,Urban,High School,5.17,1,3,5567.0,1,A,Silver,65280
Male,Urban,High School,6.13,1,3,4203.0,1,C,Gold,234972
Female,,Bachelor,11.26,0,7,0.0,More than 1,B,Silver,49572
Male,Urban,Others,5.7,0,3,3282.0,1,C,Gold,268080
Female,Urban,High School,3.36,1,7,5608.0,More than 1,C,Silver,104808
Male,Urban,High School,2.21,1,8,3130.0,1,B,Silver,38904
Male,Urban,High School,69.02,0,7,17537.0,More than 1,C,Platinum,166368
Female,Rural,High School,5.37,1,6,5540.0,More than 1,,Silver,279948
Male,Urban,High School,4.33,1,4,7490.0,1,A,Silver,30684
Male,Urban,Bachelor,0.05,1,2,6204.0,More than 1,A,Silver,71256
Female,Rural,Bachelor,8.77,0,4,,1,A,Platinum,31152
Male,Urban,Bachelor,4.77,0,2,4849.0,More than 1,B,Silver,176592
Female,Urban,High School,5.87,0,8,8300.0,More than 1,B,Platinum,70272
Male,Urban,High School,,1,7,10721.0,More than 1,B,Platinum,366084
Male,Rural,High School,9.87,0,8,3442.0,More than 1,,Platinum,70632
Female,Urban,Bachelor,6.67,0,5,4465.0,More than 1,,Platinum,156816
Male,Urban,High School,6.67,1,1,11078.0,More than 1,A,Platinum,96168
Male,Urban,High School,4.76,0,6,0.0,1,B,Gold,31212
Male,Rural,Bachelor,5.01,1,1,3182.0,1,A,Platinum,71040
Male,Urban,High School,3.86,1,4,6170.0,More than 1,A,Platinum,134748
Female,Rural,Bachelor,,1,5,2198.0,More than 1,A,Gold,96312
Male,Rural,Bachelor,6.47,0,7,0.0,1,B,Platinum,30948
Male,Urban,High School,9.62,1,6,13145.0,More than 1,A,Platinum,172368
Male,Rural,High School,8.44,1,6,2906.0,More than 1,A,Platinum,68688
Male,Urban,High School,5.51,0,6,5893.0,More than 1,C,Gold,65592
Female,Rural,Bachelor,89.84,0,7,0.0,More than 1,A,Platinum,115704
Female,Urban,Bachelor,3.44,0,1,0.0,1,C,Silver,50388
Female,Urban,High School,2.84,1,2,5468.0,More than 1,A,Gold,63612
Female,Urban,Bachelor,5.03,0,2,2720.0,1,A,Gold,60516
Male,Urban,High School,1.79,0,3,3949.0,More than 1,A,Gold,163392
Female,Urban,High School,7.62,1,5,2541.0,More than 1,A,Silver,68052
Male,Rural,Bachelor,5.54,1,7,0.0,More than 1,A,Silver,57648
Female,Rural,High School,2.46,1,6,6380.0,More than 1,B,Platinum,69216
Female,Urban,High School,7.92,0,2,7678.0,More than 1,B,Silver,71172
Male,,High School,92.07,0,1,3868.0,More than 1,A,Gold,32148
Male,Urban,High School,3.45,0,8,5104.0,More than 1,A,Silver,68724
Female,Urban,High School,4.05,1,6,4064.0,More than 1,A,Platinum,58320
Female,Urban,High School,4.23,0,5,0.0,More than 1,A,Platinum,67740
Female,Rural,High School,2.23,1,4,4085.0,More than 1,A,Platinum,233268
Female,Urban,High School,4.31,1,5,4058.0,More than 1,B,Gold,61488
Female,Urban,High School,20.05,0,2,4346.0,More than 1,A,Gold,65028
Male,Urban,High School,4.7,1,4,7425.0,1,A,Platinum,97332
Male,Urban,High School,9.14,0,6,3598.0,More than 1,B,Silver,64824
Male,Urban,Bachelor,3.42,0,8,4191.0,1,B,Silver,51264
Male,Urban,High School,4.27,0,6,10437.0,More than 1,A,Platinum,579084
Male,Urban,Bachelor,9.75,1,5,5672.0,More than 1,A,Platinum,66120
Female,Rural,Bachelor,5.09,1,5,,1,A,Platinum,41580
Male,Urban,High School,7.96,1,6,4927.0,More than 1,A,Platinum,72720
Female,Urban,High School,7.34,1,6,0.0,More than 1,A,Silver,68100
Male,Urban,Bachelor,79.33,0,7,3784.0,More than 1,A,Platinum,140820
Female,Rural,Bachelor,5.09,0,2,0.0,1,A,Silver,144720
Male,Urban,High School,1.31,1,4,0.0,1,A,Silver,31452
Female,Urban,High School,8.88,1,3,3342.0,More than 1,A,Platinum,32532
Female,Urban,High School,2.88,0,8,4219.0,More than 1,A,Platinum,153168
Female,Urban,High School,9.62,1,1,5795.0,1,A,Platinum,84612
Female,Urban,High School,3.94,1,3,4968.0,More than 1,C,Silver,94644
Male,Urban,Bachelor,1.34,1,1,5873.0,More than 1,C,Silver,62520
Male,Urban,High School,6.63,1,3,4210.0,More than 1,A,Platinum,63492
Female,Urban,Bachelor,3.39,0,5,6908.0,1,A,Platinum,52836
Male,Urban,High School,3.14,0,2,6546.0,More than 1,B,Gold,59172
Male,,Bachelor,80.76,0,7,0.0,1,A,Gold,52464
Male,Urban,Bachelor,27.35,0,6,,More than 1,A,Gold,60720
Male,Urban,Bachelor,8.99,1,7,4476.0,More than 1,A,Platinum,119628
Female,Urban,High School,7.74,0,6,5768.0,More than 1,A,Platinum,145728
Male,Urban,High School,6.64,1,8,12776.0,More than 1,,Platinum,64944
Female,Urban,High School,6.19,0,7,5576.0,More than 1,C,Silver,62400
Male,Rural,Bachelor,9.57,0,7,4389.0,1,B,Gold,60936
Male,Urban,Bachelor,9.21,1,1,6891.0,More than 1,A,Gold,282504
Male,Rural,Bachelor,7.52,0,7,2963.0,More than 1,B,Platinum,65556
Female,Urban,Bachelor,3.56,0,0,8654.0,More than 1,A,Silver,113712
Male,Urban,High School,7.52,0,2,,More than 1,A,Platinum,263520
Male,Urban,High School,7.41,1,4,3345.0,More than 1,A,Platinum,67428
Male,Urban,Bachelor,3.13,1,7,2812.0,1,B,Platinum,48972
Female,Urban,Bachelor,4.88,0,1,3432.0,More than 1,A,Platinum,72024
Female,Rural,High School,47.28,0,6,2730.0,1,B,Platinum,32796
Female,Urban,Bachelor,8.14,0,1,8311.0,More than 1,A,Silver,121872
Male,Urban,High School,98.06,1,6,6096.0,More than 1,B,Platinum,52488
Female,Rural,Bachelor,8.45,1,4,3672.0,More than 1,A,Silver,101604
Male,Rural,Bachelor,65.13,0,6,0.0,More than 1,C,Silver,393804
Male,Urban,Bachelor,8.91,1,5,,More than 1,B,Platinum,67296
Male,Rural,High School,8.51,0,6,2158.0,More than 1,B,Platinum,69432
Male,Urban,High School,,1,2,5979.0,More than 1,A,Silver,114336
Male,Urban,Bachelor,6.09,1,6,6404.0,More than 1,,Gold,29700
Male,Rural,Bachelor,71.0,1,0,0.0,More than 1,A,Platinum,63288
